LearningStandardId,Description,CourseTitle,Namespace,ContentStandard.Title,GradeLevel.CodeValue,GradeLevel.Namespace,AcademicSubject.CodeValue,AcademicSubject.Namespace
113.43.11.C,"assess how changes in climate, resources, and infrastructure (technology, transportation, and communication) affect the location and patterns of economic activities.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.12.A,"analyze how the creation, distribution, and management of key natural resources affects the location and patterns of movement of products, money, and people.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.12.B,"evaluate the geographic and economic impact of policies related to the development, use, and scarcity of natural resources such as regulations of water.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.13.A,"interpret maps to explain the division of land, including man-made and natural borders, into separate political units such as cities, states, or countries.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.13.B,compare maps of voting patterns or political boundaries to make inferences about the distribution of political power.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.14.A,analyze current events to infer the physical and human processes that lead to the formation of boundaries and other political divisions.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.14.B,"compare how democracy, dictatorship, monarchy, republic, theocracy, and totalitarian systems operate in specific countries.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.14.C,"analyze the human and physical factors that influence the power to control territory and resources, create conflict/war, and impact international political relations of sovereign nations such as China, the United States, Japan, and Russia and organized nation groups such as the United Nations (UN) and the European Union (EU).",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.15.A,"identify and give examples of different points of view that influence the development of public policies and decision-making processes on local, state, national, and international levels.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.15.B,"explain how citizenship practices, public policies, and decision making may be influenced by cultural beliefs, including nationalism and patriotism.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.16.A,"describe distinctive cultural patterns and landscapes associated with different places in Texas, the United States, and other regions of the world and how these patterns influenced the processes of innovation and diffusion.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.16.B,"describe elements of culture, including language, religion, beliefs and customs, institutions, and technologies.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.16.C,"explain ways various groups of people perceive the characteristics of their own and other cultures, places, and regions differently.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.16.D,"compare life in a variety of urban and rural areas in the world to evaluate political, economic, social, and environmental changes.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.17.A,"describe and compare patterns of culture such as language, religion, land use, education, and customs that make specific regions of the world distinctive.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.17.B,"describe major world religions, including animism, Buddhism, Christianity, Hinduism, Islam, Judaism, and Sikhism, and their spatial distribution.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.17.C,"compare economic, political, or social opportunities in different cultures for women, ethnic and religious minorities, and other underrepresented populations.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.17.D,evaluate the experiences and contributions of diverse groups to multicultural societies.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.18.A,"analyze cultural changes in specific regions caused by migration, war, trade, innovations, and diffusion.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.18.B,"assess causes, effects, and perceptions of conflicts between groups of people, including modern genocides and terrorism.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.18.C,"identify examples of cultures that maintain traditional ways, including traditional economies.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.18.D,"evaluate the spread of cultural traits to find examples of cultural convergence and divergence such as the spread of democratic ideas, U.S.-based fast-food franchises, the English language, technology, or global sports.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.19.A,evaluate the significance of major technological innovations in the areas of transportation and energy that have been used to modify the physical environment.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.19.B,analyze ways technological innovations such as air conditioning and desalinization have allowed humans to adapt to places.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.19.C,"examine the environmental, economic, and social impacts of advances in technology on agriculture and natural resources.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.20.A,"describe the impact of new information technologies such as the Internet, Global Positioning System (GPS), or Geographic Information Systems (GIS).",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.20.B,"examine the economic, environmental, and social effects of technology such as medical advancements or changing trade patterns on societies at different levels of development.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.21.A,"analyze and evaluate the validity and utility of multiple sources of geographic information such as primary and secondary sources, aerial photographs, and maps.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.21.B,locate places of contemporary geopolitical significance on a map.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.21.C,"create and interpret different types of maps to answer geographic questions, infer relationships, and analyze change.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.22.A,"design and draw appropriate graphics such as maps, diagrams, tables, and graphs to communicate geographic features, distributions, and relationships.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.22.B,"generate summaries, generalizations, and thesis statements supported by evidence.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.22.C,use geographic terminology correctly.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.22.D,"use standard grammar, spelling, sentence structure, and punctuation.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.22.E,create original work using proper citations and understanding and avoiding plagiarism.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.23.A,"plan, organize, and complete a research project that involves asking geographic questions; acquiring, organizing, and analyzing information; answering questions; and communicating results.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.23.B,use case studies and GIS to identify contemporary challenges and to answer real-world questions.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.43.23.C,"use problem-solving and decision-making processes to identify a problem, gather information, list and consider options, consider advantages and disadvantages, choose and implement a solution, and evaluate the effectiveness of the solution.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.1.A,"analyze the effects of physical and human geographic patterns and processes on events in the past and describe their effects on present conditions, including significant physical features and environmental conditions that influenced migration patterns in the past and shaped the distribution of culture groups today.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.1.B,"trace the spatial diffusion of a phenomenon and describe its effects on regions of contact such as the spread of bubonic plague, the diffusion and exchange of foods between the New and Old Worlds, or the diffusion of American slang.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.2.A,describe the human and physical characteristics of the same place at different periods of history.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.2.B,assess how people's changing perceptions of geographic features have led to changes in human societies.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.3.A,attribute occurrences of weather phenomena and climate to annual changes in Earth-Sun relationships.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.3.B,"describe physical environment of regions and the physical processes that affect these regions such as weather, tectonic forces, wave action, freezing and thawing, gravity, and soil-building processes.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.4.A,"explain the distribution of different types of climate in terms of patterns of temperature, wind, and precipitation and the factors that influence climate regions such as elevation, latitude, location near warm and cold ocean currents, position on a continent, and mountain barriers.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.4.B,relate the physical processes to the development of distinctive land forms.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.4.C,"explain the distribution of plants and animals in different regions of the world using the relationships among climate, vegetation, soil, and geology.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.5.A,"analyze how the character of a place is related to its political, economic, social, and cultural characteristics.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.5.B,"analyze political, economic, social, and demographic data to determine the level of development and standard of living in nations.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.6.A,"locate settlements and observe patterns in the size and distribution of cities using maps, graphics, and other information.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.6.B,"explain the processes that have caused cities to grow such as location along transportation routes, availability of resources that have attracted settlers and economic activities, and continued access to other cities and resources.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.7.A,"construct and analyze population pyramids and use other data, graphics, and maps to describe the population characteristics of different societies and to predict future growth trends.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.7.B,"explain the political, economic, social, and environmental factors that contribute to human migration such as how national and international migrations are shaped by push-and-pull factors and how physical geography affects the routes, flows, and destinations of migration.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.7.C,describe trends in past world population growth and distribution.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.7.D,develop and defend hypotheses on likely population patterns for the future.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.8.A,"explain the interrelationships among physical and human processes that shape the geographic characteristics of places such as connections among economic development, urbanization, population growth, and environmental change.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.8.B,"compare ways that humans depend on, adapt to, and modify the physical environment using local, state, national, and international human activities in a variety of cultural and technological contexts.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.8.C,"describe the impact of and analyze the reaction of the environment to abnormal and/or hazardous environmental conditions at different scales such as El Niï¿½o, floods, droughts, and hurricanes.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.8.D,"analyze statistical and other data to infer the effects of physical and human processes on patterns of settlement, population distribution, economic and political conditions, and resource distribution.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.9.A,"identify physical or human factors that constitute a region such as soils, climate, vegetation, language, trade network, river systems, and religion.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.9.B,"identify the differences among formal, functional, and perceptual regions.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.10.A,"describe the characteristics of traditional, command, and market economies.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.10.B,"explain how traditional, command, and market economies operate in specific countries.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.10.C,compare the ways people satisfy their basic needs through the production of goods and services such as subsistence agriculture versus market-oriented agriculture or cottage industries versus commercial industries.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.11.A,map the locations of different types of economic activities.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.11.B,identify factors affecting the location of different types of economic activities.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.11.C,"describe how changes in technology, transportation, and communication affect the location and patterns of economic activities.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.12.A,compare global trade patterns at different periods of time and develop hypotheses to explain changes that have occurred in world trade and the implications of these changes.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.12.B,"analyze how the creation and distribution of resources affect the location and patterns of movement of products, capital, and people.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.12.C,evaluate the geographic and economic impact of policies related to the use of resources such as regulations for water use or policies related to the development of scarce natural resources.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.13.A,"prepare maps that illustrate a variety of political entities such as city maps showing precincts, country maps showing states, or continental maps showing countries.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.13.B,compare maps of voting patterns or political boundaries to make inferences about the distribution of political power.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.14.A,analyze current events to infer the physical and human processes that lead to the formation of boundaries and other political divisions.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.14.B,explain how forces of conflict and cooperation influence the allocation of control of Earth's surface such as the formation of congressional voting districts or free trade zones.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.14.C,"explain the geographic factors that influence a nation's power to control territory and that shape the foreign policies and international political relations of selected nations such as Iraq, Israel, Japan, and the United Kingdom.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.15.A,"identify and give examples of different points of view that influence the development of public policies and decision-making processes on local, state, national, and international levels.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.15.B,"explain how citizenship practices, public policies, and decision making may be influenced by cultural beliefs.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.15.C,compare different points of view on geographic issues.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.16.A,"describe distinctive cultural patterns and landscapes associated with different places in Texas, the United States, and other regions of the world, and how these patterns influenced the processes of innovation and diffusion.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.16.B,"give examples of ways various groups of people view cultures, places, and regions differently.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.16.C,"compare life in a variety of cities and nations in the world to evaluate the relationships involved in political, economic, social, and environmental changes.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
