SectionIdentifier,SequenceOfCourse,EducationalEnvironment,InstructionLanguage,AvailableCredits.CreditConversion,AvailableCredits.CreditType,AvailableCredits.Credits1,CourseOfferingReference.id,CourseOfferingReference.ref,CourseOfferingReference.CourseOfferingIdentity.LocalCourseCode,CourseOfferingReference.CourseOfferingIdentity.SessionReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.Term,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.SchoolIdentity.SchoolId,LocationSchoolReference.id,LocationSchoolReference.ref,LocationSchoolReference.SchoolIdentity.SchoolId,LocationReference.id,LocationReference.ref,LocationReference.LocationIdentity.ClassroomIdentificationCode,LocationReference.LocationIdentity.SchoolReference.id,LocationReference.LocationIdentity.SchoolReference.ref,LocationReference.LocationIdentity.SchoolReference.SchoolIdentity.SchoolId,ClassPeriodReference.id,ClassPeriodReference.ref,ClassPeriodReference.ClassPeriodIdentity.ClassPeriodName,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.id,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.ref,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.SchoolIdentity.SchoolId,ProgramReference.ProgramIdentity.ProgramName,ProgramReference.ProgramIdentity.ProgramType,ProgramReference.ProgramIdentity.EducationOrganizationReference.id,ProgramReference.ProgramIdentity.EducationOrganizationReference.ref,ProgramReference.ProgramIdentity.EducationOrganizationReference.EducationOrganizationIdentity.EducationOrganizationId
255901004_07-Traditional_READ05_116_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,READ-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,116,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_READ06_117_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,READ-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,117,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI04_118_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,118,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI05_119_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,119,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI06_120_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,120,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS04_121_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,121,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS05_122_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,122,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS06_123_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,123,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI04_124_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,124,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI05_125_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,125,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI06_126_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,126,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_ART04_127_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,127,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_ART05_128_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,128,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_ART06_129_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,129,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_CL04_130_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,130,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_CL05_131_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,131,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_CL06_132_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,132,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MATH04_133_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,133,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MATH05_134_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,134,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MATH06_135_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,135,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MUS04_136_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,136,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MUS05_137_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,137,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_MUS06_138_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,138,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_PE04_139_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,139,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_PE05_140_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,140,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_PE06_141_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,141,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_READ04_142_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,READ-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,142,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_READ05_143_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,READ-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,143,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_READ06_144_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,READ-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,144,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI04_145_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,145,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI05_146_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,146,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SCI06_147_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,147,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS04_148_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,148,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS05_149_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,149,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_SS06_150_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,150,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI04_151_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-04,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,151,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI05_152_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-05,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,152,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_07-Traditional_WRI06_153_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRI-06,,,2016-2017,2016 - 2017 Spring Semester,,,255901004,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901004,,,255901004,,,255901004,,,153,,,255901004,,,07 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_ART04_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,100,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_ART05_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,101,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_ART06_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,102,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_CL04_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,103,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_CL05_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,104,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_CL06_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,105,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MATH04_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,106,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MATH05_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,107,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MATH06_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,108,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MUS04_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,109,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MUS05_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-05,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,110,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_MUS06_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-06,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,111,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901004_08-Traditional_PE04_112_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-04,,,2016-2017,2016 - 2017 Fall Semester,,,255901004,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901004,,,255901004,,,255901004,,,112,,,255901004,,,08 - Traditional,,,255901004,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
